CNPJ,DT_REFER,TIPO_RELATORIO,ANO,VERSAO,ANO_REFER
10240186000100,2025-12-31,Sem Ressalva,2025,1,2025
10319900000150,2025-12-31,Sem Ressalva,2025,1,2025
10324624000118,2025-12-31,Sem Ressalva,2025,1,2025
10338320000100,2025-12-31,Sem Ressalva,2025,1,2025
10488244000119,2025-12-31,Sem Ressalva,2025,1,2025
10502676000137,2025-12-31,Sem Ressalva,2025,1,2025
10531501000158,2025-12-31,Sem Ressalva,2025,1,2025
10571175000102,2025-12-31,Sem Ressalva,2025,1,2025
10629105000168,2025-12-31,Sem Ressalva,2025,1,2025
10635691000153,2025-12-31,Sem Ressalva,2025,1,2025
10647979000148,2025-12-31,Sem Ressalva,2025,1,2025
10678505000163,2025-12-31,Sem Ressalva,2025,1,2025
10739356000103,2025-12-31,Sem Ressalva,2025,1,2025
10760260000119,2025-12-31,Sem Ressalva,2025,1,2025
10807374000177,2025-12-31,Sem Ressalva,2025,2,2025
10835932000108,2025-12-31,Sem Ressalva,2025,1,2025
10841050000155,2025-12-31,Sem Ressalva,2025,1,2025
11284204000118,2025-12-31,Sem Ressalva,2025,1,2025
11421994000136,2025-12-31,Sem Ressalva,2025,1,2025
11721921000160,2025-12-31,Sem Ressalva,2025,1,2025
11992680000193,2025-12-31,Sem Ressalva,2025,1,2025
12049631000184,2025-12-31,Sem Ressalva,2025,1,2025
12091809000155,2025-12-31,Com Ressalva,2025,1,2025
12104241000402,2025-12-31,Sem Ressalva,2025,1,2025
12108897000150,2025-12-31,Sem Ressalva,2025,2,2025
12181987000177,2025-12-31,Sem Ressalva,2025,1,2025
12300288000107,2025-12-31,Sem Ressalva,2025,2,2025
12420164000157,2025-12-31,Sem Ressalva,2025,2,2025
12489315000123,2025-12-31,Sem Ressalva,2025,2,2025
12528708000107,2025-12-31,Sem Ressalva,2025,1,2025
12592831000189,2025-12-31,Sem Ressalva,2025,1,2025
12648327000153,2025-12-31,Sem Ressalva,2025,1,2025
13009717000146,2025-12-31,Sem Ressalva,2025,1,2025
13017462000163,2025-12-31,Sem Ressalva,2025,1,2025
13217485000111,2025-12-31,Sem Ressalva,2025,1,2025
13270520000166,2025-12-31,Com Ressalva,2025,1,2025
13444994000187,2025-12-31,Sem Ressalva,2025,1,2025
13574594000196,2025-12-31,Sem Ressalva,2025,1,2025
13783221000478,2025-12-31,Sem Ressalva,2025,1,2025
14110585000107,2025-12-31,Sem Ressalva,2025,1,2025
14127813000151,2025-12-31,Com Ressalva,2025,1,2025
14292540000109,2025-12-31,Sem Ressalva,2025,1,2025
14388334000199,2025-12-31,Sem Ressalva,2025,1,2025
14776142000150,2025-12-31,Sem Ressalva,2025,2,2025
14785152000151,2025-12-31,Sem Ressalva,2025,1,2025
14807945000124,2025-12-31,Sem Ressalva,2025,1,2025
14876090000193,2025-12-31,Sem Ressalva,2025,1,2025
14882295000181,2025-12-31,Sem Ressalva,2025,1,2025
14998371000119,2025-12-31,Sem Ressalva,2025,1,2025
15073274000188,2025-12-31,Sem Ressalva,2025,1,2025
15090690000194,2025-12-31,Sem Ressalva,2025,1,2025
15114494000102,2025-12-31,Sem Ressalva,2025,1,2025
15115504000124,2025-12-31,Sem Ressalva,2025,1,2025
15139629000194,2025-12-31,Sem Ressalva,2025,1,2025
15141799000103,2025-12-31,Sem Ressalva,2025,1,2025
15385166000140,2025-12-31,Sem Ressalva,2025,1,2025
15413826000150,2025-12-31,Sem Ressalva,2025,1,2025
15440708000130,2025-12-31,Sem Ressalva,2025,1,2025
15484093000144,2025-12-31,Sem Ressalva,2025,1,2025
15578569000106,2025-12-31,Sem Ressalva,2025,2,2025
16233389000155,2025-12-31,Negativa de Opinião,2025,1,2025
16234171000115,2025-12-31,Sem Ressalva,2025,1,2025
16404287000155,2025-12-31,Sem Ressalva,2025,1,2025
16590234000176,2025-12-31,Sem Ressalva,2025,1,2025
16614075000100,2025-12-31,Sem Ressalva,2025,1,2025
16670085000155,2025-12-31,Sem Ressalva,2025,1,2025
16676520000159,2025-12-31,Sem Ressalva,2025,2,2025
16811931000100,2025-12-31,Sem Ressalva,2025,1,2025
16922038000151,2025-12-31,Sem Ressalva,2025,1,2025
17155730000164,2025-12-31,Sem Ressalva,2025,1,2025
17159005000164,2025-12-31,Sem Ressalva,2025,1,2025
17159229000176,2025-12-31,Sem Ressalva,2025,1,2025
17161241000115,2025-12-31,Sem Ressalva,2025,1,2025
17162082000173,2025-12-31,Negativa de Opinião,2025,1,2025
17167396000169,2025-12-31,Sem Ressalva,2025,1,2025
17184037000110,2025-12-31,Sem Ressalva,2025,1,2025
17234244000131,2025-12-31,Sem Ressalva,2025,1,2025
17245234000100,2025-12-31,Sem Ressalva,2025,1,2025
17281106000103,2025-12-31,Sem Ressalva,2025,1,2025
17314329000120,2025-12-31,Sem Ressalva,2025,1,2025
17344597000194,2025-12-31,Sem Ressalva,2025,1,2025
17359233000188,2025-12-31,Sem Ressalva,2025,1,2025
17765891000170,2025-12-31,Sem Ressalva,2025,1,2025
18080368000172,2025-12-31,Sem Ressalva,2025,1,2025
18174270000184,2025-12-31,Sem Ressalva,2025,1,2025
18328118000109,2025-12-31,Sem Ressalva,2025,1,2025
18494485000182,2025-12-31,Sem Ressalva,2025,1,2025
18572225000188,2025-12-31,Sem Ressalva,2025,1,2025
18593815000197,2025-12-31,Sem Ressalva,2025,1,2025
18903785000178,2025-12-31,Sem Ressalva,2025,1,2025
19014221000147,2025-12-31,Sem Ressalva,2025,2,2025
19208022000170,2025-12-31,Sem Ressalva,2025,1,2025
19403252000190,2025-12-31,Sem Ressalva,2025,1,2025
19521322000104,2025-12-31,Sem Ressalva,2025,1,2025
19526748000150,2025-12-31,Sem Ressalva,2025,1,2025
19527586000175,2025-12-31,Sem Ressalva,2025,1,2025
19527639000158,2025-12-31,Sem Ressalva,2025,1,2025
19642306000170,2025-12-31,Sem Ressalva,2025,1,2025
20247322000147,2025-12-31,Sem Ressalva,2025,1,2025
20258278000170,2025-12-31,Sem Ressalva,2025,1,2025
20512706000140,2025-12-31,Sem Ressalva,2025,3,2025
20514555000169,2025-12-31,Sem Ressalva,2025,2,2025
20514590000188,2025-12-31,Sem Ressalva,2025,2,2025
21110778000123,2025-12-31,Sem Ressalva,2025,1,2025
21254073000180,2025-12-31,Sem Ressalva,2025,1,2025
21314559000166,2025-12-31,Sem Ressalva,2025,1,2025
21389501000181,2025-12-31,Sem Ressalva,2025,1,2025
21414457000112,2025-12-31,Sem Ressalva,2025,1,2025
21728083000100,2025-12-31,Sem Ressalva,2025,2,2025
21748188000120,2025-12-31,Sem Ressalva,2025,1,2025
22163297000149,2025-12-31,Sem Ressalva,2025,1,2025
22261473000185,2025-12-31,Sem Ressalva,2025,1,2025
22266175000188,2025-12-31,Sem Ressalva,2025,1,2025
22543331000100,2025-12-31,Sem Ressalva,2025,1,2025
23096269000119,2025-12-31,Sem Ressalva,2025,2,2025
23236821000127,2025-12-31,Sem Ressalva,2025,1,2025
23373000000132,2025-12-31,Sem Ressalva,2025,1,2025
23438929000100,2025-12-31,Sem Ressalva,2025,1,2025
23994857000170,2025-12-31,Sem Ressalva,2025,1,2025
24230275000180,2025-12-31,Sem Ressalva,2025,2,2025
24396489000120,2025-12-31,Sem Ressalva,2025,1,2025
24624490000165,2025-12-31,Sem Ressalva,2025,2,2025
24624551000194,2025-12-31,Sem Ressalva,2025,3,2025
24921465000143,2025-12-31,Sem Ressalva,2025,2,2025
24962466000136,2025-12-31,Sem Ressalva,2025,1,2025
24990777000109,2025-12-31,Sem Ressalva,2025,1,2025
25249439000183,2025-12-31,Com Ressalva,2025,1,2025
25369840000157,2025-12-31,Sem Ressalva,2025,1,2025
26345998000150,2025-12-31,Sem Ressalva,2025,1,2025
26462693000128,2025-12-31,Sem Ressalva,2025,1,2025
26609050000164,2025-12-31,Sem Ressalva,2025,1,2025
26659061000159,2025-12-31,Sem Ressalva,2025,1,2025
26664057000189,2025-12-31,Sem Ressalva,2025,1,2025
26845702000160,2025-12-31,Sem Ressalva,2025,2,2025
26982634000180,2025-12-31,Sem Ressalva,2025,1,2025
27093558000115,2025-12-31,Sem Ressalva,2025,1,2025
27137879000174,2025-12-31,Sem Ressalva,2025,1,2025
27157474000106,2025-12-31,Sem Ressalva,2025,1,2025
27743642000137,2025-12-31,Sem Ressalva,2025,2,2025
27902165000296,2025-12-31,Sem Ressalva,2025,1,2025
27967244000102,2025-12-31,Sem Ressalva,2025,1,2025
28019100000189,2025-12-31,Sem Ressalva,2025,1,2025
28127603000178,2025-12-31,Sem Ressalva,2025,2,2025
28152650000171,2025-12-31,Sem Ressalva,2025,1,2025
28195667000106,2025-12-31,Sem Ressalva,2025,1,2025
28201130000101,2025-12-31,Sem Ressalva,2025,1,2025
28367479000118,2025-12-31,Sem Ressalva,2025,1,2025
28594234000123,2025-12-31,Sem Ressalva,2025,1,2025
28925264000175,2025-12-31,Sem Ressalva,2025,1,2025
28942127000149,2025-12-31,Sem Ressalva,2025,1,2025
29780061000109,2025-12-31,Sem Ressalva,2025,1,2025
29884545000190,2025-12-31,Sem Ressalva,2025,1,2025
29980141000108,2025-12-31,Sem Ressalva,2025,1,2025
30213493000109,2025-12-31,Sem Ressalva,2025,1,2025
30306294000145,2025-12-31,Sem Ressalva,2025,2,2025
30540991000166,2025-12-31,Sem Ressalva,2025,1,2025
31001230000107,2025-12-31,Sem Ressalva,2025,1,2025
31468139000198,2025-12-31,Sem Ressalva,2025,1,2025
31553627000101,2025-12-31,Sem Ressalva,2025,2,2025
31748174000160,2025-12-31,Sem Ressalva,2025,1,2025
32021201000161,2025-12-31,Sem Ressalva,2025,1,2025
32161500000100,2025-12-31,Sem Ressalva,2025,1,2025
32431519000110,2025-12-31,Sem Ressalva,2025,1,2025
32681371000172,2025-12-31,Sem Ressalva,2025,1,2025
33000167000101,2025-12-31,Sem Ressalva,2025,1,2025
33035536000100,2025-12-31,Sem Ressalva,2025,1,2025
33040601000187,2025-12-31,Sem Ressalva,2025,1,2025
33041260065290,2025-12-31,Sem Ressalva,2025,1,2025
33042730000104,2025-12-31,Sem Ressalva,2025,1,2025
33050071000158,2025-12-31,Sem Ressalva,2025,1,2025
33050196000188,2025-12-31,Sem Ressalva,2025,1,2025
33113309000147,2025-12-31,Sem Ressalva,2025,3,2025
33200049000147,2025-12-31,Sem Ressalva,2025,1,2025
33228024000151,2025-12-31,Sem Ressalva,2025,1,2025
33256439000139,2025-12-31,Sem Ressalva,2025,1,2025
33352394000104,2025-12-31,Sem Ressalva,2025,1,2025
33376989000191,2025-12-31,Sem Ressalva,2025,3,2025
33386210000119,2025-12-31,Sem Ressalva,2025,1,2025
33453598000123,2025-03-31,Sem Ressalva,2025,1,2025
33467572000134,2025-12-31,Sem Ressalva,2025,1,2025
33541368000116,2025-12-31,Sem Ressalva,2025,1,2025
33572408000197,2025-12-31,Sem Ressalva,2025,1,2025
33592510000154,2025-12-31,Sem Ressalva,2025,2,2025
33611500000119,2025-12-31,Sem Ressalva,2025,1,2025
33839910000111,2025-12-31,Sem Ressalva,2025,1,2025
33938119000169,2025-12-31,Sem Ressalva,2025,1,2025
33958695000178,2025-12-31,Sem Ressalva,2025,1,2025
34169557000172,2025-12-31,Sem Ressalva,2025,1,2025
34274233000102,2025-12-31,Sem Ressalva,2025,1,2025
35522178000187,2025-12-31,Sem Ressalva,2025,1,2025
35593905000105,2025-12-31,Sem Ressalva,2025,1,2025
35654688000108,2025-12-31,Sem Ressalva,2025,1,2025
35727157000106,2025-12-31,Sem Ressalva,2025,1,2025
35764708000101,2025-12-31,Sem Ressalva,2025,1,2025
35791391000194,2025-12-31,Sem Ressalva,2025,1,2025
35822503000127,2025-12-31,Sem Ressalva,2025,3,2025
35980592000130,2025-12-31,Sem Ressalva,2025,1,2025
36146575000164,2025-12-31,Sem Ressalva,2025,1,2025
36542025000164,2025-12-31,Sem Ressalva,2025,1,2025
36763716000198,2025-12-31,Sem Ressalva,2025,1,2025
37663076000107,2025-12-31,Sem Ressalva,2025,1,2025
37702340000174,2025-12-31,Sem Ressalva,2025,1,2025
38042694000100,2025-12-31,Sem Ressalva,2025,1,2025
38199406000118,2025-12-31,Sem Ressalva,2025,1,2025
38286323000166,2025-12-31,Sem Ressalva,2025,1,2025
38307135000177,2025-12-31,Sem Ressalva,2025,1,2025
38456921000136,2025-12-31,Sem Ressalva,2025,1,2025
39115514000128,2025-12-31,Sem Ressalva,2025,1,2025
39580673000101,2025-12-31,Sem Ressalva,2025,1,2025
39881421000104,2025-12-31,Sem Ressalva,2025,1,2025
40159947000164,2025-12-31,Sem Ressalva,2025,1,2025
40263170000183,2025-12-31,Sem Ressalva,2025,1,2025
40337136000106,2025-12-31,Sem Ressalva,2025,1,2025
40997635000120,2025-12-31,Sem Ressalva,2025,1,2025
41052420000107,2025-12-31,Sem Ressalva,2025,2,2025
41096674000119,2025-12-31,Sem Ressalva,2025,1,2025
41508382000146,2025-12-31,Sem Ressalva,2025,1,2025
41570356000148,2025-12-31,Sem Ressalva,2025,3,2025
41886692000102,2025-12-31,Com Ressalva,2025,1,2025
42150391000170,2025-12-31,Sem Ressalva,2025,1,2025
42233757000175,2025-12-31,Sem Ressalva,2025,1,2025
42276907000128,2025-12-31,Sem Ressalva,2025,1,2025
42278291000124,2025-12-31,Sem Ressalva,2025,1,2025
42278473000103,2025-12-31,Sem Ressalva,2025,1,2025
42292007000174,2025-12-31,Sem Ressalva,2025,1,2025
42310775000103,2025-12-31,Sem Ressalva,2025,3,2025
42331462000131,2025-12-31,Sem Ressalva,2025,1,2025
42353180000135,2025-12-31,Sem Ressalva,2025,1,2025
42500384000151,2025-12-31,Sem Ressalva,2025,1,2025
42644220000106,2025-12-31,Sem Ressalva,2025,3,2025
42737954000121,2025-12-31,Sem Ressalva,2025,2,2025
42771949000135,2025-12-31,Com Ressalva,2025,1,2025
43283811000150,2025-12-31,Sem Ressalva,2025,1,2025
43335774000186,2025-12-31,Negativa de Opinião,2025,1,2025
43470988000165,2025-12-31,Sem Ressalva,2025,1,2025
43514079000181,2025-12-31,Sem Ressalva,2025,1,2025
43776517000180,2025-12-31,Sem Ressalva,2025,2,2025
43948405000169,2025-12-31,Sem Ressalva,2025,1,2025
44067725000172,2025-12-31,Sem Ressalva,2025,1,2025
44319688000142,2025-12-31,Sem Ressalva,2025,1,2025
44854238000150,2025-12-31,Sem Ressalva,2025,1,2025
45242914000105,2025-12-31,Sem Ressalva,2025,1,2025
45365558000109,2025-12-31,Sem Ressalva,2025,1,2025
45453214000151,2025-12-31,Sem Ressalva,2025,2,2025
45456117000112,2025-12-31,Sem Ressalva,2025,1,2025
45736131000170,2025-12-31,Sem Ressalva,2025,1,2025
45987245000192,2025-12-31,Sem Ressalva,2025,1,2025
46119855000137,2025-12-31,Sem Ressalva,2025,1,2025
46568486000160,2025-12-31,Sem Ressalva,2025,1,2025
46573272000181,2025-12-31,Sem Ressalva,2025,1,2025
47155252000153,2025-12-31,Sem Ressalva,2025,1,2025
47508411000156,2025-12-31,Sem Ressalva,2025,1,2025
47509120000182,2025-12-31,Sem Ressalva,2025,1,2025
47586663000101,2025-12-31,Sem Ressalva,2025,1,2025
47815827000117,2025-12-31,Sem Ressalva,2025,1,2025
47960950000121,2025-12-31,Sem Ressalva,2025,1,2025
48127008000140,2025-12-31,Sem Ressalva,2025,1,2025
48127012000108,2025-12-31,Sem Ressalva,2025,1,2025
48710127000120,2025-12-31,Sem Ressalva,2025,1,2025
48851242000115,2025-12-31,Sem Ressalva,2025,1,2025
49115815000105,2025-12-31,Sem Ressalva,2025,1,2025
49263189000102,2025-12-31,Sem Ressalva,2025,1,2025
49314049000108,2025-12-31,Sem Ressalva,2025,1,2025
49669856000143,2025-12-31,Sem Ressalva,2025,1,2025
49703913000163,2025-12-31,Sem Ressalva,2025,1,2025
50399553000137,2025-12-31,Sem Ressalva,2025,1,2025
50564053000103,2025-12-31,Sem Ressalva,2025,1,2025
50746577000115,2025-12-31,Sem Ressalva,2025,1,2025
50926955000142,2025-12-31,Sem Ressalva,2025,1,2025
51128999000190,2025-12-31,Sem Ressalva,2025,1,2025
51136974000138,2025-12-31,Sem Ressalva,2025,1,2025
51137031000120,2025-12-31,Sem Ressalva,2025,1,2025
51218147000193,2025-12-31,Sem Ressalva,2025,1,2025
51430503000138,2025-12-31,Sem Ressalva,2025,1,2025
51466860000156,2025-03-31,Sem Ressalva,2025,1,2025
51742485000120,2025-12-31,Sem Ressalva,2025,2,2025
51928174000150,2025-12-31,Sem Ressalva,2025,1,2025
52017473000103,2025-12-31,Sem Ressalva,2025,1,2025
52270350000171,2025-12-31,Sem Ressalva,2025,3,2025
52475549000136,2025-12-31,Sem Ressalva,2025,1,2025
52548435000179,2025-12-31,Sem Ressalva,2025,1,2025
52805925000103,2025-12-31,Sem Ressalva,2025,1,2025
52810883000107,2025-12-31,Sem Ressalva,2025,1,2025
52841191000118,2025-12-31,Sem Ressalva,2025,2,2025
53113791000122,2025-12-31,Sem Ressalva,2025,1,2025
53153938000108,2025-12-31,Sem Ressalva,2025,1,2025
55231969000165,2025-12-31,Sem Ressalva,2025,1,2025
56444250000175,2025-12-31,Sem Ressalva,2025,1,2025
56643018000166,2025-12-31,Sem Ressalva,2025,1,2025
56720428000163,2025-12-31,Sem Ressalva,2025,2,2025
56992423000190,2025-12-31,Sem Ressalva,2025,1,2025
58056046000102,2025-12-31,Sem Ressalva,2025,1,2025
58070452000120,2025-12-31,Sem Ressalva,2025,1,2025
58119199000151,2025-12-31,Sem Ressalva,2025,1,2025
58430828000160,2025-12-31,Sem Ressalva,2025,2,2025
59105999000186,2025-12-31,Sem Ressalva,2025,1,2025
59115685000164,2025-12-31,Sem Ressalva,2025,2,2025
59196897000113,2025-12-31,Sem Ressalva,2025,1,2025
59418806000147,2025-12-31,Sem Ressalva,2025,1,2025
59546515000134,2025-12-31,Sem Ressalva,2025,1,2025
59693110000129,2025-12-31,Sem Ressalva,2025,1,2025
59717553000102,2025-12-31,Sem Ressalva,2025,1,2025
59789545000171,2025-12-31,Sem Ressalva,2025,1,2025
59981829000165,2025-12-31,Sem Ressalva,2025,1,2025
60398369000479,2025-12-31,Sem Ressalva,2025,1,2025
60444437000146,2025-12-31,Sem Ressalva,2025,1,2025
60476884000187,2025-12-31,Sem Ressalva,2025,1,2025
60537263000166,2025-12-31,Sem Ressalva,2025,1,2025
60543816000193,2025-12-31,Sem Ressalva,2025,1,2025
60651809000105,2025-12-31,Sem Ressalva,2025,1,2025
60665981000118,2025-12-31,Sem Ressalva,2025,1,2025
60730348000166,2025-12-31,Sem Ressalva,2025,1,2025
60746948000112,2025-12-31,Sem Ressalva,2025,2,2025
60840055000131,2025-12-31,Sem Ressalva,2025,1,2025
60851615000153,2025-12-31,Sem Ressalva,2025,1,2025
60872504000123,2025-12-31,Sem Ressalva,2025,2,2025
60884319000159,2025-12-31,Com Ressalva,2025,1,2025
60894730000105,2025-12-31,Sem Ressalva,2025,1,2025
60933603000178,2025-12-31,Sem Ressalva,2025,1,2025
61022042000118,2025-12-31,Sem Ressalva,2025,1,2025
61065298000102,2025-12-31,Sem Ressalva,2025,1,2025
61065751000180,2025-12-31,Com Ressalva,2025,1,2025
61067901000195,2025-12-31,Sem Ressalva,2025,1,2025
61067902000130,2025-12-31,Sem Ressalva,2025,1,2025
61067904000129,2025-12-31,Sem Ressalva,2025,1,2025
61079117000105,2025-12-31,Sem Ressalva,2025,1,2025
61080313000191,2025-12-31,Negativa de Opinião,2025,1,2025
61082004000150,2025-12-31,Com Ressalva,2025,1,2025
61088894000108,2025-12-31,Sem Ressalva,2025,1,2025
61092037000181,2025-12-31,Sem Ressalva,2025,3,2025
61156113000175,2025-12-31,Sem Ressalva,2025,1,2025
61156931000178,2025-12-31,Sem Ressalva,2025,1,2025
61186680000174,2025-12-31,Sem Ressalva,2025,1,2025
61189288000189,2025-12-31,Com Ressalva,2025,1,2025
61190096000192,2025-12-31,Sem Ressalva,2025,1,2025
61351532000168,2025-12-31,Sem Ressalva,2025,1,2025
61374161000130,2025-12-31,Sem Ressalva,2025,1,2025
61409892000173,2025-12-31,Sem Ressalva,2025,1,2025
61486650000183,2025-12-31,Sem Ressalva,2025,1,2025
61532644000115,2025-12-31,Sem Ressalva,2025,1,2025
61584140000149,2025-12-31,Sem Ressalva,2025,1,2025
61585865000151,2025-12-31,Sem Ressalva,2025,1,2025
61695227000193,2025-12-31,Sem Ressalva,2025,1,2025
61856571000117,2025-12-31,Sem Ressalva,2025,1,2025
62002886000160,2025-12-31,Sem Ressalva,2025,1,2025
62070362000106,2025-12-31,Sem Ressalva,2025,1,2025
62144175000120,2025-12-31,Sem Ressalva,2025,3,2025
62232889000190,2025-12-31,Sem Ressalva,2025,2,2025
62258884000136,2025-12-31,Negativa de Opinião,2025,1,2025
62307848000115,2025-12-31,Sem Ressalva,2025,1,2025
62984091000102,2025-12-31,Sem Ressalva,2025,1,2025
64904295000103,2025-02-28,Sem Ressalva,2025,1,2025
65654303000173,2025-12-31,Sem Ressalva,2025,1,2025
67010660000124,2025-12-31,Sem Ressalva,2025,1,2025
67571414000141,2025-12-31,Sem Ressalva,2025,3,2025
67620377000114,2025-12-31,Sem Ressalva,2025,1,2025
71208516000174,2025-12-31,Sem Ressalva,2025,1,2025
71476527000135,2025-12-31,Sem Ressalva,2025,1,2025
71673990000177,2025-12-31,Sem Ressalva,2025,1,2025
73178600000118,2025-12-31,Sem Ressalva,2025,1,2025
73903718000161,2025-12-31,Sem Ressalva,2025,1,2025
75609123000123,2025-12-31,Sem Ressalva,2025,1,2025
76483817000120,2025-12-31,Sem Ressalva,2025,1,2025
76484013000145,2025-12-31,Sem Ressalva,2025,1,2025
76627504000106,2025-12-31,Com Ressalva,2025,1,2025
79430682000122,2025-12-31,Sem Ressalva,2025,1,2025
80680093000181,2025-12-31,Sem Ressalva,2025,1,2025
81243735000148,2025-12-31,Sem Ressalva,2025,1,2025
81616807000155,2025-12-31,Sem Ressalva,2025,1,2025
82120676000183,2025-12-31,Sem Ressalva,2025,1,2025
82508433000117,2025-12-31,Sem Ressalva,2025,2,2025
82640558000104,2025-12-31,Sem Ressalva,2025,1,2025
82643537000134,2025-12-31,Sem Ressalva,2025,1,2025
82901000000127,2025-12-31,Sem Ressalva,2025,1,2025
82981929000103,2025-12-31,Adverso,2025,1,2025
82982075000180,2025-12-31,Sem Ressalva,2025,1,2025
83475913000191,2025-12-31,Sem Ressalva,2025,1,2025
83878892000155,2025-12-31,Sem Ressalva,2025,1,2025
84429695000111,2025-12-31,Sem Ressalva,2025,1,2025
84683374000149,2025-12-31,Sem Ressalva,2025,1,2025
84683408000103,2025-12-31,Sem Ressalva,2025,1,2025
84683671000194,2025-12-31,Sem Ressalva,2025,1,2025
84684455000163,2025-12-31,Sem Ressalva,2025,1,2025
84693183000168,2025-12-31,Sem Ressalva,2025,1,2025
85778074000106,2025-12-31,Sem Ressalva,2025,1,2025
86375425000109,2025-12-31,Sem Ressalva,2025,1,2025
87043832000173,2025-12-31,Sem Ressalva,2025,1,2025
87456562000122,2025-12-31,Sem Ressalva,2025,1,2025
87762563000103,2025-12-31,Sem Ressalva,2025,1,2025
87870952000144,2025-12-31,Sem Ressalva,2025,1,2025
88610126000129,2025-12-31,Sem Ressalva,2025,1,2025
88610191000154,2025-12-31,Sem Ressalva,2025,1,2025
88611835000129,2025-12-31,Sem Ressalva,2025,1,2025
88613658000110,2025-06-30,Sem Ressalva,2025,1,2025
89086144000116,2025-12-31,Sem Ressalva,2025,1,2025
89096457000155,2025-12-31,Sem Ressalva,2025,1,2025
89463822000112,2025-12-31,Sem Ressalva,2025,1,2025
89637490000145,2025-12-31,Sem Ressalva,2025,1,2025
89723993000133,2025-12-31,Sem Ressalva,2025,1,2025
89850341000160,2025-12-31,Sem Ressalva,2025,1,2025
90076886000140,2025-12-31,Sem Ressalva,2025,1,2025
90400888000142,2025-12-31,Sem Ressalva,2025,2,2025
90441460000148,2025-12-31,Sem Ressalva,2025,1,2025
91333666000117,2025-12-31,Sem Ressalva,2025,2,2025
91983056000169,2025-12-31,Sem Ressalva,2025,1,2025
92012467000170,2025-12-31,Sem Ressalva,2025,1,2025
92660570000126,2025-12-31,Sem Ressalva,2025,1,2025
92665611000177,2025-12-31,Sem Ressalva,2025,1,2025
92690783000109,2025-12-31,Sem Ressalva,2025,1,2025
92693019000189,2025-12-31,Sem Ressalva,2025,1,2025
92702067000196,2025-12-31,Sem Ressalva,2025,1,2025
92715812000131,2025-12-31,Sem Ressalva,2025,1,2025
92749225000163,2025-12-31,Sem Ressalva,2025,1,2025
92754738000162,2025-12-31,Sem Ressalva,2025,2,2025
92781335000102,2025-12-31,Sem Ressalva,2025,1,2025
92791243000103,2025-12-31,Sem Ressalva,2025,1,2025
